index,id,browser_id,visit_id,extension_session_uuid,event_ordinal,record_type,change_cause,expiry,is_http_only,is_host_only,is_session,host,is_secure,name,path,value,same_site,first_party_domain,store_id,time_stamp
4477,4478,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8560,deleted,overwrite,2022-07-12T09:54:05.000Z,1,1,0,www.traveltrivia.com,0,session.sig,/,ZA4jtfmfNOeTnlrnD-QE41xjLPw,no_restriction,,firefox-default,2021-07-12T09:54:06.020Z
4478,4479,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8561,added-or-changed,explicit,2022-07-12T09:54:05.000Z,1,1,0,www.traveltrivia.com,0,session.sig,/,ZA4jtfmfNOeTnlrnD-QE41xjLPw,no_restriction,,firefox-default,2021-07-12T09:54:06.020Z
4479,4480,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8595,added-or-changed,explicit,2021-07-13T09:54:13.000Z,0,0,0,.traveltrivia.com,0,adbct,/,1,no_restriction,,firefox-default,2021-07-12T09:54:13.930Z
4480,4481,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8596,deleted,explicit,2021-07-13T09:54:13.000Z,0,0,0,.traveltrivia.com,0,adbct,/,1,no_restriction,,firefox-default,2021-07-12T09:54:13.948Z
4481,4482,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8599,deleted,overwrite,2026-07-11T09:54:14.000Z,0,0,0,.traveltrivia.com,0,_pubcid,/,e7531eb7-f085-4951-bbad-0efb9fc34391,no_restriction,,firefox-default,2021-07-12T09:54:14.320Z
4482,4483,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8600,added-or-changed,explicit,2026-07-11T09:54:14.000Z,0,0,0,.traveltrivia.com,0,_pubcid,/,e7531eb7-f085-4951-bbad-0efb9fc34391,no_restriction,,firefox-default,2021-07-12T09:54:14.321Z
4483,4484,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8601,deleted,overwrite,2022-07-12T09:54:14.000Z,0,0,0,.traveltrivia.com,0,_adb,/,a2kr0g2fzl9VXRH6C9bc,no_restriction,,firefox-default,2021-07-12T09:54:14.474Z
4484,4485,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8602,added-or-changed,explicit,2022-07-12T09:54:14.000Z,0,0,0,.traveltrivia.com,0,_adb,/,a2kr0g2fzl9VXRH6C9bc,no_restriction,,firefox-default,2021-07-12T09:54:14.480Z
4485,4486,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8605,deleted,overwrite,2023-07-12T09:54:14.000Z,0,0,0,.traveltrivia.com,0,_lc2_fpi,/,b4b73d11b88b--01fad1yzmdc22y1rshkq54q783,lax,,firefox-default,2021-07-12T09:54:15.027Z
4486,4487,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8606,added-or-changed,explicit,2023-07-12T09:54:14.000Z,0,0,0,.traveltrivia.com,0,_lc2_fpi,/,b4b73d11b88b--01fad1yzmdc22y1rshkq54q783,lax,,firefox-default,2021-07-12T09:54:15.028Z
4487,4488,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8760,deleted,overwrite,2023-07-12T09:54:23.000Z,1,0,0,.liadm.com,1,lidid,/,80f8336a-aec2-46c8-8ad1-11e7c10a3ff0,no_restriction,,firefox-default,2021-07-12T09:54:23.205Z
4488,4489,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8761,added-or-changed,explicit,2023-07-12T09:54:23.000Z,1,0,0,.liadm.com,1,lidid,/,80f8336a-aec2-46c8-8ad1-11e7c10a3ff0,no_restriction,,firefox-default,2021-07-12T09:54:23.207Z
4489,4490,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8765,deleted,overwrite,2023-07-12T09:54:23.000Z,0,0,0,.traveltrivia.com,0,_ga,/,GA1.2.66588442.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:23.689Z
4490,4491,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8766,added-or-changed,explicit,2023-07-12T09:54:23.000Z,0,0,0,.traveltrivia.com,0,_ga,/,GA1.2.66588442.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:23.689Z
4491,4492,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8767,deleted,overwrite,2021-07-13T09:54:23.000Z,0,0,0,.traveltrivia.com,0,_gid,/,GA1.2.1445983883.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:23.747Z
4492,4493,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8768,added-or-changed,explicit,2021-07-13T09:54:23.000Z,0,0,0,.traveltrivia.com,0,_gid,/,GA1.2.1445983883.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:23.748Z
4493,4494,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8769,deleted,expired,2021-07-12T09:50:52.000Z,0,0,0,.traveltrivia.com,0,_gat_gtag_UA_101892464_2,/,1,no_restriction,,firefox-default,2021-07-12T09:54:23.810Z
4494,4495,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8770,added-or-changed,explicit,2021-07-12T09:55:23.000Z,0,0,0,.traveltrivia.com,0,_gat_gtag_UA_101892464_2,/,1,no_restriction,,firefox-default,2021-07-12T09:54:23.811Z
4495,4496,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8771,deleted,overwrite,2022-07-12T09:54:24.000Z,0,1,0,www.traveltrivia.com,0,usprivacy,/,1YNY,lax,,firefox-default,2021-07-12T09:54:24.352Z
4496,4497,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8772,added-or-changed,explicit,2022-07-12T09:54:24.000Z,0,1,0,www.traveltrivia.com,0,usprivacy,/,1YNY,lax,,firefox-default,2021-07-12T09:54:24.353Z
4497,4498,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8773,deleted,overwrite,2023-07-12T09:54:24.000Z,1,0,0,.liadm.com,1,lidid,/,80f8336a-aec2-46c8-8ad1-11e7c10a3ff0,no_restriction,,firefox-default,2021-07-12T09:54:24.355Z
4498,4499,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8774,added-or-changed,explicit,2023-07-12T09:54:24.000Z,1,0,0,.liadm.com,1,lidid,/,80f8336a-aec2-46c8-8ad1-11e7c10a3ff0,no_restriction,,firefox-default,2021-07-12T09:54:24.366Z
4499,4500,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8829,deleted,overwrite,2021-10-10T09:54:26.000Z,0,0,0,.traveltrivia.com,0,_fbp,/,fb.1.1626083392528.1568802132,no_restriction,,firefox-default,2021-07-12T09:54:26.144Z
4500,4501,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8830,added-or-changed,explicit,2021-10-10T09:54:26.000Z,0,0,0,.traveltrivia.com,0,_fbp,/,fb.1.1626083392528.1568802132,no_restriction,,firefox-default,2021-07-12T09:54:26.145Z
4501,4502,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8831,added-or-changed,explicit,9999-12-31T21:59:59.000Z,0,0,1,.traveltrivia.com,0,_dlt,/,1,no_restriction,,firefox-default,2021-07-12T09:54:26.377Z
4502,4503,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8832,deleted,explicit,9999-12-31T21:59:59.000Z,0,0,1,.traveltrivia.com,0,_dlt,/,1,no_restriction,,firefox-default,2021-07-12T09:54:26.414Z
4503,4504,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8843,deleted,overwrite,2021-10-10T09:54:27.000Z,0,0,0,.traveltrivia.com,0,_fbp,/,fb.1.1626083392528.1568802132,no_restriction,,firefox-default,2021-07-12T09:54:28.014Z
4504,4505,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8844,added-or-changed,explicit,2021-10-10T09:54:27.000Z,0,0,0,.traveltrivia.com,0,_fbp,/,fb.1.1626083392528.1568802132,no_restriction,,firefox-default,2021-07-12T09:54:28.015Z
4505,4506,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8916,deleted,overwrite,2023-07-12T09:54:31.000Z,0,0,0,.traveltrivia.com,0,_lc2_fpi,/,b4b73d11b88b--01fad1yzmdc22y1rshkq54q783,lax,,firefox-default,2021-07-12T09:54:31.423Z
4506,4507,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8917,added-or-changed,explicit,2023-07-12T09:54:31.000Z,0,0,0,.traveltrivia.com,0,_lc2_fpi,/,b4b73d11b88b--01fad1yzmdc22y1rshkq54q783,lax,,firefox-default,2021-07-12T09:54:31.424Z
4507,4508,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8931,deleted,overwrite,2022-08-09T09:54:33.000Z,0,0,0,.dotomi.com,0,DotomiUser,/,154706077000418094$0$771734156$$1,no_restriction,,firefox-default,2021-07-12T09:54:33.906Z
4508,4509,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8932,added-or-changed,explicit,2022-08-09T09:54:33.000Z,0,0,0,.dotomi.com,0,DotomiUser,/,154706077000418094$0$771734156$$1,no_restriction,,firefox-default,2021-07-12T09:54:33.909Z
4509,4510,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8943,deleted,overwrite,2022-07-12T09:54:34.000Z,0,0,0,.openx.net,0,i,/,a7e74e78-25bb-0913-29df-cf4f5932b001|1626082675,no_restriction,,firefox-default,2021-07-12T09:54:34.589Z
4510,4511,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8944,added-or-changed,explicit,2022-07-12T09:54:34.000Z,0,0,0,.openx.net,0,i,/,a7e74e78-25bb-0913-29df-cf4f5932b001|1626082675,no_restriction,,firefox-default,2021-07-12T09:54:34.599Z
4511,4512,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8946,deleted,overwrite,2021-10-10T09:54:34.000Z,1,0,0,.adnxs.com,1,uuid2,/,2289860244098089541,no_restriction,,firefox-default,2021-07-12T09:54:34.665Z
4512,4513,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8947,added-or-changed,explicit,2021-10-10T09:54:34.000Z,1,0,0,.adnxs.com,1,uuid2,/,2289860244098089541,no_restriction,,firefox-default,2021-07-12T09:54:34.665Z
4513,4514,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8948,deleted,overwrite,2022-07-12T09:54:34.000Z,0,0,0,.lijit.com,1,ljtrtb,/,eJwFwcEJACAIAMBd%2FAtKatY2KrZEtHt3F6bBBvbQOM1o5o5UvXBIKiYTi4ZkRcP7AgMLwA%3D%3D,no_restriction,,firefox-default,2021-07-12T09:54:34.745Z
4514,4515,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8949,added-or-changed,explicit,2022-07-12T09:54:34.000Z,0,0,0,.lijit.com,1,ljtrtb,/,eJwFwcEJACAIAMBd%2FAtKatY2KrZEtHt3F6bBBvbQOM1o5o5UvXBIKiYTi4ZkRcP7AgMLwA%3D%3D,no_restriction,,firefox-default,2021-07-12T09:54:34.746Z
4515,4516,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8950,deleted,overwrite,2022-07-12T09:54:34.000Z,0,0,0,.lijit.com,1,ljt_reader,/,cf192b2f44f62024e59948dd,no_restriction,,firefox-default,2021-07-12T09:54:34.746Z
4516,4517,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8951,added-or-changed,explicit,2022-07-12T09:54:34.000Z,0,0,0,.lijit.com,1,ljt_reader,/,cf192b2f44f62024e59948dd,no_restriction,,firefox-default,2021-07-12T09:54:34.747Z
4517,4518,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8956,deleted,overwrite,2022-07-12T09:54:35.000Z,0,0,0,.lijit.com,1,ljtrtb,/,eJwFwcEJACAIAMBd%2FAtKatY2KrZEtHt3F6bBBvbQOM1o5o5UvXBIKiYTi4ZkRcP7AgMLwA%3D%3D,no_restriction,,firefox-default,2021-07-12T09:54:35.111Z
4518,4519,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8957,added-or-changed,explicit,2022-07-12T09:54:35.000Z,0,0,0,.lijit.com,1,ljtrtb,/,eJwFwcEJACAIAMBd%2FAtKatY2KrZEtHt3F6bBBvbQOM1o5o5UvXBIKiYTi4ZkRcP7AgMLwA%3D%3D,no_restriction,,firefox-default,2021-07-12T09:54:35.112Z
4519,4520,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8958,deleted,overwrite,2022-07-12T09:54:35.000Z,0,0,0,.lijit.com,1,ljt_reader,/,cf192b2f44f62024e59948dd,no_restriction,,firefox-default,2021-07-12T09:54:35.116Z
4520,4521,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8959,added-or-changed,explicit,2022-07-12T09:54:35.000Z,0,0,0,.lijit.com,1,ljt_reader,/,cf192b2f44f62024e59948dd,no_restriction,,firefox-default,2021-07-12T09:54:35.116Z
4521,4522,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8960,deleted,overwrite,2021-10-10T09:54:35.000Z,1,0,0,.adnxs.com,1,uuid2,/,2289860244098089541,no_restriction,,firefox-default,2021-07-12T09:54:35.238Z
4522,4523,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8961,added-or-changed,explicit,2021-10-10T09:54:35.000Z,1,0,0,.adnxs.com,1,uuid2,/,2289860244098089541,no_restriction,,firefox-default,2021-07-12T09:54:35.241Z
4523,4524,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8962,deleted,overwrite,2022-07-12T09:54:35.000Z,0,0,0,.openx.net,0,i,/,a7e74e78-25bb-0913-29df-cf4f5932b001|1626082675,no_restriction,,firefox-default,2021-07-12T09:54:35.269Z
4524,4525,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8963,added-or-changed,explicit,2022-07-12T09:54:35.000Z,0,0,0,.openx.net,0,i,/,a7e74e78-25bb-0913-29df-cf4f5932b001|1626082675,no_restriction,,firefox-default,2021-07-12T09:54:35.271Z
4525,4526,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8968,deleted,overwrite,2022-07-12T09:54:35.000Z,0,0,0,.rubiconproject.com,1,khaos,/,KR085YO1-7-GO04,no_restriction,,firefox-default,2021-07-12T09:54:35.401Z
4526,4527,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8969,added-or-changed,explicit,2022-07-12T09:54:35.000Z,0,0,0,.rubiconproject.com,1,khaos,/,KR085YO1-7-GO04,no_restriction,,firefox-default,2021-07-12T09:54:35.411Z
4527,4528,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8970,deleted,overwrite,2021-07-13T12:59:59.000Z,0,0,0,.rubiconproject.com,1,vis43,/,365538^2&368476^6,no_restriction,,firefox-default,2021-07-12T09:54:35.411Z
4528,4529,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8971,added-or-changed,explicit,2021-07-13T12:59:59.000Z,0,0,0,.rubiconproject.com,1,vis43,/,365538^2&368476^6,no_restriction,,firefox-default,2021-07-12T09:54:35.412Z
4529,4530,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8972,deleted,overwrite,2022-07-12T09:54:35.000Z,0,0,0,.rubiconproject.com,1,audit,/,1|a/S0CWHDr2wETLVN7DUuPFvMaQ/hI3tb0N5ysZc90AZA0Hp/Kk22ar3WmjdoOTP16y8D2owh7Y8Z6c+zDHeVIMWDkUBiH+8lKwn3e4cC5nR0FwAlttmizhfLmOynLhFj,no_restriction,,firefox-default,2021-07-12T09:54:35.413Z
4530,4531,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8973,added-or-changed,explicit,2022-07-12T09:54:35.000Z,0,0,0,.rubiconproject.com,1,audit,/,1|a/S0CWHDr2wETLVN7DUuPFvMaQ/hI3tb0N5ysZc90AZA0Hp/Kk22ar3WmjdoOTP16y8D2owh7Y8Z6c+zDHeVIMWDkUBiH+8lKwn3e4cC5nR0FwAlttmizhfLmOynLhFj,no_restriction,,firefox-default,2021-07-12T09:54:35.414Z
4531,4532,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8974,deleted,overwrite,2021-07-13T12:59:59.000Z,0,0,0,.rubiconproject.com,1,vis15,/,365538^4&368476^2,no_restriction,,firefox-default,2021-07-12T09:54:35.430Z
4532,4533,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8975,added-or-changed,explicit,2021-07-13T12:59:59.000Z,0,0,0,.rubiconproject.com,1,vis15,/,365538^4&368476^2,no_restriction,,firefox-default,2021-07-12T09:54:35.432Z
4533,4534,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8980,deleted,overwrite,2022-07-12T09:54:36.000Z,0,0,0,.rubiconproject.com,1,khaos,/,KR085YO1-7-GO04,no_restriction,,firefox-default,2021-07-12T09:54:36.230Z
4534,4535,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8981,added-or-changed,explicit,2022-07-12T09:54:36.000Z,0,0,0,.rubiconproject.com,1,khaos,/,KR085YO1-7-GO04,no_restriction,,firefox-default,2021-07-12T09:54:36.231Z
4535,4536,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8982,deleted,overwrite,2021-07-13T13:00:00.000Z,0,0,0,.rubiconproject.com,1,ses43,/,,no_restriction,,firefox-default,2021-07-12T09:54:36.231Z
4536,4537,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8983,added-or-changed,explicit,2021-07-13T13:00:00.000Z,0,0,0,.rubiconproject.com,1,ses43,/,,no_restriction,,firefox-default,2021-07-12T09:54:36.232Z
4537,4538,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8984,deleted,overwrite,2021-07-13T13:00:00.000Z,0,0,0,.rubiconproject.com,1,vis43,/,365538^2&368476^6,no_restriction,,firefox-default,2021-07-12T09:54:36.232Z
4538,4539,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8985,added-or-changed,explicit,2021-07-13T13:00:00.000Z,0,0,0,.rubiconproject.com,1,vis43,/,365538^2&368476^6,no_restriction,,firefox-default,2021-07-12T09:54:36.234Z
4539,4540,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8986,deleted,overwrite,2022-07-12T09:54:36.000Z,0,0,0,.rubiconproject.com,1,audit,/,1|a/S0CWHDr2wETLVN7DUuPFvMaQ/hI3tb0N5ysZc90AZA0Hp/Kk22ar3WmjdoOTP16y8D2owh7Y8Z6c+zDHeVIMWDkUBiH+8lKwn3e4cC5nR0FwAlttmizhfLmOynLhFj,no_restriction,,firefox-default,2021-07-12T09:54:36.235Z
4540,4541,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,8987,added-or-changed,explicit,2022-07-12T09:54:36.000Z,0,0,0,.rubiconproject.com,1,audit,/,1|a/S0CWHDr2wETLVN7DUuPFvMaQ/hI3tb0N5ysZc90AZA0Hp/Kk22ar3WmjdoOTP16y8D2owh7Y8Z6c+zDHeVIMWDkUBiH+8lKwn3e4cC5nR0FwAlttmizhfLmOynLhFj,no_restriction,,firefox-default,2021-07-12T09:54:36.235Z
4541,4542,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9065,deleted,overwrite,2022-07-12T09:54:37.000Z,0,0,0,.traveltrivia.com,0,OptanonConsent,/,isIABGlobal=false&datestamp=Mon+Jul+12+2021+04%3A54%3A37+GMT-0500+(Central+Daylight+Time)&version=6.2.0&consentId=0691cb76-7b36-4fd0-a4e7-c93001e4ddde&interactionCount=1&landingPath=https%3A%2F%2Fwww.traveltrivia.com%2F&groups=C0001%3A1%2CC0004%3A1%2CC0002%3A1%2CSPD_BG%3A1&hosts=&legInt=,lax,,firefox-default,2021-07-12T09:54:37.700Z
4542,4543,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9066,added-or-changed,explicit,2022-07-12T09:54:37.000Z,0,0,0,.traveltrivia.com,0,OptanonConsent,/,isIABGlobal=false&datestamp=Mon+Jul+12+2021+04%3A54%3A37+GMT-0500+(Central+Daylight+Time)&version=6.2.0&consentId=0691cb76-7b36-4fd0-a4e7-c93001e4ddde&interactionCount=1&landingPath=https%3A%2F%2Fwww.traveltrivia.com%2F&groups=C0001%3A1%2CC0004%3A1%2CC0002%3A1%2CSPD_BG%3A1&hosts=&legInt=,lax,,firefox-default,2021-07-12T09:54:37.701Z
4543,4544,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9220,deleted,overwrite,2023-07-12T09:54:47.000Z,0,0,0,.traveltrivia.com,0,_ga,/,GA1.2.66588442.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:49.062Z
4544,4545,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9221,added-or-changed,explicit,2023-07-12T09:54:47.000Z,0,0,0,.traveltrivia.com,0,_ga,/,GA1.2.66588442.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:49.064Z
4545,4546,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9222,deleted,overwrite,2021-07-13T09:54:47.000Z,0,0,0,.traveltrivia.com,0,_gid,/,GA1.2.1445983883.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:49.067Z
4546,4547,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9223,added-or-changed,explicit,2021-07-13T09:54:47.000Z,0,0,0,.traveltrivia.com,0,_gid,/,GA1.2.1445983883.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:49.095Z
4547,4548,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9224,deleted,expired,2021-07-12T09:52:09.000Z,0,0,0,.traveltrivia.com,0,_gat_UA-101892464-2,/,1,no_restriction,,firefox-default,2021-07-12T09:54:49.104Z
4548,4549,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9225,added-or-changed,explicit,2021-07-12T09:55:47.000Z,0,0,0,.traveltrivia.com,0,_gat_UA-101892464-2,/,1,no_restriction,,firefox-default,2021-07-12T09:54:49.105Z
4549,4550,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9226,deleted,overwrite,2023-07-12T09:54:48.000Z,0,0,0,.traveltrivia.com,0,_ga,/,GA1.2.66588442.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:49.136Z
4550,4551,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9227,added-or-changed,explicit,2023-07-12T09:54:48.000Z,0,0,0,.traveltrivia.com,0,_ga,/,GA1.2.66588442.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:49.147Z
4551,4552,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9228,deleted,overwrite,2021-07-13T09:54:48.000Z,0,0,0,.traveltrivia.com,0,_gid,/,GA1.2.1445983883.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:49.149Z
4552,4553,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9229,added-or-changed,explicit,2021-07-13T09:54:48.000Z,0,0,0,.traveltrivia.com,0,_gid,/,GA1.2.1445983883.1626083392,no_restriction,,firefox-default,2021-07-12T09:54:49.169Z
4553,4554,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9265,deleted,overwrite,2021-10-10T09:54:50.000Z,0,0,0,.3lift.com,1,tluid,/,16231860095389285359,no_restriction,,firefox-default,2021-07-12T09:54:50.727Z
4554,4555,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9266,added-or-changed,explicit,2021-10-10T09:54:50.000Z,0,0,0,.3lift.com,1,tluid,/,16231860095389285359,no_restriction,,firefox-default,2021-07-12T09:54:50.728Z
4555,4556,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9422,deleted,overwrite,2022-07-12T09:54:55.000Z,0,0,0,.casalemedia.com,0,CMID,/,YOvdYnHkJalwYJOn12KolwAA,no_restriction,,firefox-default,2021-07-12T09:54:55.384Z
4556,4557,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9423,added-or-changed,explicit,2022-07-12T09:54:55.000Z,0,0,0,.casalemedia.com,0,CMID,/,YOvdYnHkJalwYJOn12KolwAA,no_restriction,,firefox-default,2021-07-12T09:54:55.385Z
4557,4558,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9424,deleted,overwrite,2021-10-10T09:54:55.000Z,0,0,0,.casalemedia.com,0,CMPS,/,444,no_restriction,,firefox-default,2021-07-12T09:54:55.386Z
4558,4559,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9425,added-or-changed,explicit,2021-10-10T09:54:55.000Z,0,0,0,.casalemedia.com,0,CMPS,/,444,no_restriction,,firefox-default,2021-07-12T09:54:55.410Z
4559,4560,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9426,deleted,overwrite,2021-10-10T09:54:55.000Z,0,0,0,.casalemedia.com,0,CMPRO,/,819,no_restriction,,firefox-default,2021-07-12T09:54:55.410Z
4560,4561,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9427,added-or-changed,explicit,2021-10-10T09:54:55.000Z,0,0,0,.casalemedia.com,0,CMPRO,/,819,no_restriction,,firefox-default,2021-07-12T09:54:55.411Z
4561,4562,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9428,deleted,overwrite,2021-07-13T09:54:55.000Z,0,0,0,.casalemedia.com,0,CMST,/,YOwOhmDsEW8A,no_restriction,,firefox-default,2021-07-12T09:54:55.411Z
4562,4563,72313027,868037044541959,bddd1634-367f-451b-b2fc-131672d44009,9429,added-or-changed,explicit,2021-07-13T09:54:55.000Z,0,0,0,.casalemedia.com,0,CMST,/,YOwOhmDsEW8A,no_restriction,,firefox-default,2021-07-12T09:54:55.412Z
