index,id,incognito,browser_id,visit_id,extension_session_uuid,event_ordinal,window_id,tab_id,frame_id,url,method,response_status,response_status_text,is_cached,headers,request_id,location,time_stamp,content_hash
2265,2266,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9837,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xK3dSBYKcSV-LCoeQqfX1RYOo3qNa7lujVj9_mf.woff2,GET,200,HTTP/2.0 200 OK,1,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""5360""],[""date"",""Mon, 12 Jul 2021 20:45:06 GMT""],[""expires"",""Tue, 12 Jul 2022 20:45:06 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:10 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""118639""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1317,,2021-07-14T05:42:25.777Z,ddf756aa801f09ca3ef61e4b42392ac92ea2ad06a2a2c711b5b888d5ee9b7619
2266,2267,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9841,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xK3dSBYKcSV-LCoeQqfX1RYOo3qNa7lujVj9_mf.woff2,GET,200,HTTP/2.0 200 OK,1,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""5360""],[""date"",""Mon, 12 Jul 2021 20:45:06 GMT""],[""expires"",""Tue, 12 Jul 2022 20:45:06 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:10 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""118639""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1318,,2021-07-14T05:42:26.076Z,ddf756aa801f09ca3ef61e4b42392ac92ea2ad06a2a2c711b5b888d5ee9b7619
2267,2268,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9842,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xK3dSBYKcSV-LCoeQqfX1RYOo3qNa7lujVj9_mf.woff2,GET,200,HTTP/2.0 200 OK,1,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""5360""],[""date"",""Mon, 12 Jul 2021 20:45:06 GMT""],[""expires"",""Tue, 12 Jul 2022 20:45:06 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:10 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""118639""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1319,,2021-07-14T05:42:26.077Z,ddf756aa801f09ca3ef61e4b42392ac92ea2ad06a2a2c711b5b888d5ee9b7619
2268,2269,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9843,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xK3dSBYKcSV-LCoeQqfX1RYOo3qNa7lujVj9w.woff2,GET,200,HTTP/2.0 200 OK,0,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""21368""],[""date"",""Tue, 13 Jul 2021 12:38:33 GMT""],[""expires"",""Wed, 13 Jul 2022 12:38:33 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:05 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""61433""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1320,,2021-07-14T05:42:26.098Z,2da0922973fc1bdcde5730741664d492d57f3bac1043105aacf11d0325fbeb0e
2269,2270,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9846,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwmRdu3cOWxy40.woff2,GET,200,HTTP/2.0 200 OK,0,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""12168""],[""date"",""Tue, 13 Jul 2021 13:38:06 GMT""],[""expires"",""Wed, 13 Jul 2022 13:38:06 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:13 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""57860""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1321,,2021-07-14T05:42:26.442Z,6e92ea8a036305feed6f43cf1ba9d37ae6ba4fc90236080ca3dce4299d5723d8
2270,2271,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9847,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwmRdu3cOWxy40.woff2,GET,200,HTTP/2.0 200 OK,0,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""12168""],[""date"",""Tue, 13 Jul 2021 13:38:06 GMT""],[""expires"",""Wed, 13 Jul 2022 13:38:06 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:13 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""57860""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1322,,2021-07-14T05:42:26.447Z,6e92ea8a036305feed6f43cf1ba9d37ae6ba4fc90236080ca3dce4299d5723d8
2271,2272,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9851,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwmRdu3cOWxy40.woff2,GET,200,HTTP/2.0 200 OK,1,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""12168""],[""date"",""Tue, 13 Jul 2021 13:38:06 GMT""],[""expires"",""Wed, 13 Jul 2022 13:38:06 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:13 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""57860""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1323,,2021-07-14T05:42:26.653Z,6e92ea8a036305feed6f43cf1ba9d37ae6ba4fc90236080ca3dce4299d5723d8
2272,2273,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9852,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwmRdu3cOWxy40.woff2,GET,200,HTTP/2.0 200 OK,1,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""12168""],[""date"",""Tue, 13 Jul 2021 13:38:06 GMT""],[""expires"",""Wed, 13 Jul 2022 13:38:06 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:13 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""57860""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1324,,2021-07-14T05:42:26.653Z,6e92ea8a036305feed6f43cf1ba9d37ae6ba4fc90236080ca3dce4299d5723d8
2273,2274,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9853,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwmRdu3cOWxy40.woff2,GET,200,HTTP/2.0 200 OK,1,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""12168""],[""date"",""Tue, 13 Jul 2021 13:38:06 GMT""],[""expires"",""Wed, 13 Jul 2022 13:38:06 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:13 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""57860""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1325,,2021-07-14T05:42:26.656Z,6e92ea8a036305feed6f43cf1ba9d37ae6ba4fc90236080ca3dce4299d5723d8
2274,2275,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9796,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xK3dSBYKcSV-LCoeQqfX1RYOo3qOK7lujVj9w.woff2,GET,200,HTTP/2.0 200 OK,0,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""13324""],[""date"",""Tue, 13 Jul 2021 09:49:42 GMT""],[""expires"",""Wed, 13 Jul 2022 09:49:42 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:14 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""71561""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1296,,2021-07-14T05:42:23.845Z,ecf76895be1cf9e8b3edb254030e9c9c1d8f3c2efc1f9dc7e04ceff29eccae9c
2275,2276,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9797,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwlxdu3cOWxw.woff2,GET,200,HTTP/2.0 200 OK,0,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""12976""],[""date"",""Mon, 12 Jul 2021 19:45:45 GMT""],[""expires"",""Tue, 12 Jul 2022 19:45:45 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:11 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""122198""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1297,,2021-07-14T05:42:23.847Z,487f2e9da2ff0740755a5ef01dc15a2888b89537795895203a831b13b199d8bb
2276,2277,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9803,1.0,3,2147483808,https://cdn.flashtalking.com/130794/instantAssets/blank.png,GET,200,HTTP/1.1 200 OK,0,"[[""Date"",""Wed, 14 Jul 2021 05:42:24 GMT""],[""Connection"",""Keep-Alive""],[""Cache-Control"",""max-age=855""],[""Content-Length"",""947""],[""Content-Type"",""image/png""],[""Last-Modified"",""Fri, 18 Dec 2020 23:59:42 GMT""],[""Accept-Ranges"",""bytes""],[""x-amz-id-2"",""HVRGAB+Qi6haGkci7XDLRiSMW1KCv97cDi7Mhp6jnKrUNdUhxXo56KLqJk6/I4tFpKo764hlymw=""],[""x-amz-request-id"",""3BBF14B06B5EDC38""],[""Access-Control-Allow-Origin"",""*""],[""Access-Control-Allow-Methods"",""GET""],[""Access-Control-Expose-Headers"",""Accept-Ranges, Content-Encoding, Content-Length, Content-Range""],[""Access-Control-Max-Age"",""3000""],[""ETag"",""W/\""8ca7e64cddca8d117f9651599c18e81b\""""],[""X-HW"",""1626241339.dop202.ch4.t,1626241339.cds068.ch4.shn,1626241344.dop202.ch4.t,1626241344.cds066.ch4.c""]]",1298,,2021-07-14T05:42:24.107Z,c96d04da150ec41b44c9f47aeecffee67e8971854ab39627ee4c099643a4fa6a
2277,2278,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9802,1.0,3,2147483808,https://cdn.flashtalking.com/130794/instantAssets/Walgreens_Display_640x100_BG_2.jpg,GET,200,HTTP/1.1 200 OK,0,"[[""Date"",""Wed, 14 Jul 2021 05:42:24 GMT""],[""Connection"",""Keep-Alive""],[""Cache-Control"",""max-age=1003""],[""Content-Encoding"",""gzip""],[""Content-Length"",""4563""],[""Content-Type"",""image/jpeg""],[""Last-Modified"",""Fri, 23 Apr 2021 22:28:32 GMT""],[""Accept-Ranges"",""bytes""],[""x-amz-id-2"",""0+ZdyDie/Csz037E/748AScxZpbPhUzPuQOSl7TztJd1hal2VnkqenZx8301yBBD16WooNRDufM=""],[""x-amz-request-id"",""KN8F6EGDHBYAP1K6""],[""Access-Control-Allow-Origin"",""*""],[""Access-Control-Allow-Methods"",""GET""],[""Access-Control-Expose-Headers"",""Accept-Ranges, Content-Encoding, Content-Length, Content-Range""],[""Access-Control-Max-Age"",""3000""],[""ETag"",""W/\""ea01f76501a65a20c482982874c5f59f\""""],[""X-HW"",""1626241342.dop202.ch4.shc,1626241344.dop202.ch4.t,1626241344.cds190.ch4.c""]]",1299,,2021-07-14T05:42:24.106Z,35dbfeb6293a6cd9042a95794525415cb02ac42453a86b586a3dc93aa4e13e91
2278,2279,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9856,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwmRdu3cOWxy40.woff2,GET,200,HTTP/2.0 200 OK,1,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""12168""],[""date"",""Tue, 13 Jul 2021 13:38:06 GMT""],[""expires"",""Wed, 13 Jul 2022 13:38:06 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:13 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""57860""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1326,,2021-07-14T05:42:27.765Z,6e92ea8a036305feed6f43cf1ba9d37ae6ba4fc90236080ca3dce4299d5723d8
2279,2280,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9857,1.0,3,2147483808,https://fonts.gstatic.com/s/sourcesanspro/v14/6xKydSBYKcSV-LCoeQqfX1RYOo3ig4vwlxdu3cOWxw.woff2,GET,200,HTTP/2.0 200 OK,1,"[[""accept-ranges"",""bytes""],[""content-type"",""font/woff2""],[""access-control-allow-origin"",""*""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/apps-themes""],[""cross-origin-resource-policy"",""cross-origin""],[""timing-allow-origin"",""*""],[""content-length"",""12976""],[""date"",""Mon, 12 Jul 2021 19:45:45 GMT""],[""expires"",""Tue, 12 Jul 2022 19:45:45 GMT""],[""last-modified"",""Tue, 15 Sep 2020 18:10:11 GMT""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""age"",""122198""],[""cache-control"",""public, max-age=31536000""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1327,,2021-07-14T05:42:27.770Z,487f2e9da2ff0740755a5ef01dc15a2888b89537795895203a831b13b199d8bb
2280,2281,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9860,1.0,3,2147483792,"https://dt.adsafeprotected.com/dt?advEntityId=557963&asId=d8dcf4fd-a711-f112-73b5-47e166af0d8c&tv=%7Bc:iihxZE,pingTime:1,time:10621,type:p,clog:%5B%7Bpiv:-1,vs:n,r:,w:0,h:0,t:153%7D,%7Bpiv:0,vs:o,r:r,w:320,h:50,t:4658%7D,%7Bpiv:100,vs:i,r:,t:6080%7D%5D,es:0,sc:1,ha:1,fif:0,gmnp:0,for:1,b11:0,cnod:1,gm:1,slTimes:%7Bi:4541,o:6080,n:4658,pp:0,pm:0%7D,slEvents:%5B%7Bsl:n,t:152,wc:0.0.450.667,bkn:%7Bpiv:%5B4627~1%5D,as:%5B4627~na.na%5D%7D%7D,%7Bsl:o,t:4658,wc:0.0.450.667,ac:41.617.320.50,am:bf,cc:0.0.320.50,piv:0,obst:0,th:0,reas:r,bkn:%7Bpiv:%5B1422~0,132~100%5D,as:%5B1555~320.50%5D%7D%7D,%7Bsl:i,t:6080,wc:0.0.450.667,ac:41.617.320.50,am:bf,cc:0.0.320.50,piv:100,obst:0,th:0,reas:,bkn:%7Bpiv:%5B4410~100%5D,as:%5B4409~320.50%5D%7D%7D%5D,slEventCount:3,em:true,fr:false,e:,tt:rjss,dtt:582,fm:sD78UWh+11%7C121%7C13%7C14%7C15%7C16%7C17%7C181%7C19%7C1a%7C1b%7C1c%7C1d%7C1e%7C1f%7C1g%7C1h11%7C1h21%7C1h3%7C1h41%7C1i11%7C1i12%7C1j%7C1k%7C1l%7C1m%7C1n*.557963-51632572%7C1n1%7C1n2%7C1n3%7C1o%7C1p%7C1q,idMap:1n*,rmeas:1,rend:1,renddet:XIFRAME.qs.lf%7D&br=g",GET,200,HTTP/1.1 200 OK,0,"[[""Server"",""nginx""],[""Date"",""Wed, 14 Jul 2021 05:42:28 GMT""],[""Content-Type"",""image/gif""],[""Content-Length"",""43""],[""Connection"",""keep-alive""],[""P3P"",""CP=\""COM NAV INT STA NID OUR IND NOI\""""],[""Pragma"",""no-cache""],[""Cache-Control"",""no-cache""],[""X-Server-Name"",""dt35.303net.pvt""]]",1328,,2021-07-14T05:42:28.106Z,b1442e85b03bdcaf66dc58c7abb98745dd2687d86350be9a298a1d9382ac849b
2281,2282,0,718011058,7930164925808261,2044b852-6fb2-4359-af6d-ebea27c1540f,9861,1.0,3,2147483792,"https://dt.adsafeprotected.com/dt?advEntityId=557963&asId=d8dcf4fd-a711-f112-73b5-47e166af0d8c&tv=%7Bc:iihy7F,pingTime:5,time:11118,type:p,clog:%5B%7Bpiv:-1,vs:n,r:,w:0,h:0,t:153%7D,%7Bpiv:0,vs:o,r:r,w:320,h:50,t:4658%7D,%7Bpiv:100,vs:i,r:,t:6080%7D%5D,es:0,sc:1,ha:1,fif:0,gmnp:0,for:1,b11:0,cnod:1,gm:1,slTimes:%7Bi:5038,o:6080,n:4658,pp:0,pm:0%7D,slEvents:%5B%7Bsl:n,t:152,wc:0.0.450.667,bkn:%7Bpiv:%5B4627~1%5D,as:%5B4627~na.na%5D%7D%7D,%7Bsl:o,t:4658,wc:0.0.450.667,ac:41.617.320.50,am:bf,cc:0.0.320.50,piv:0,obst:0,th:0,reas:r,bkn:%7Bpiv:%5B1422~0,132~100%5D,as:%5B1555~320.50%5D%7D%7D,%7Bsl:i,t:6080,wc:0.0.450.667,ac:41.617.320.50,am:bf,cc:0.0.320.50,piv:100,obst:0,th:0,reas:,bkn:%7Bpiv:%5B4906~100%5D,as:%5B4905~320.50%5D%7D%7D%5D,slEventCount:3,em:true,fr:false,e:,tt:rjss,dtt:582,fm:sD78UWh+11%7C121%7C13%7C14%7C15%7C16%7C17%7C181%7C19%7C1a%7C1b%7C1c%7C1d%7C1e%7C1f%7C1g%7C1h11%7C1h21%7C1h3%7C1h41%7C1i11%7C1i12%7C1j%7C1k%7C1l%7C1m%7C1n*.557963-51632572%7C1n1%7C1n2%7C1n3%7C1o%7C1p%7C1q,idMap:1n*,rmeas:1,rend:1,renddet:XIFRAME.qs.lf%7D&br=g",GET,200,HTTP/1.1 200 OK,0,"[[""Server"",""nginx""],[""Date"",""Wed, 14 Jul 2021 05:42:28 GMT""],[""Content-Type"",""image/gif""],[""Content-Length"",""43""],[""Connection"",""keep-alive""],[""P3P"",""CP=\""COM NAV INT STA NID OUR IND NOI\""""],[""Pragma"",""no-cache""],[""Cache-Control"",""no-cache""],[""X-Server-Name"",""dt37.303net.pvt""]]",1329,,2021-07-14T05:42:28.107Z,b1442e85b03bdcaf66dc58c7abb98745dd2687d86350be9a298a1d9382ac849b
